// List of Teams and their ID's:
//3 => ID of Baltimore Orioles
//4 => ID of Boston Red Sox
//18 => ID of New York Yankees
//27 => ID of Tampa Bay Rays
//29 => ID of Toronto Blue Jays
//5 => ID of Chicago White Sox
//8 => ID of Cleveland Guardians
//10 => ID of Detroit Tigers
//13 => ID of Kansas City Royals
//17 => ID of Minnesota Twins
//14 => ID of Los Angeles Angels
//20 => ID of Athletics
//24 => ID of Seattle Mariners
//28 => ID of Texas Rangers
//12 => ID of Houston Astros
//2 => ID of Atlanta Braves
//11 => ID of Miami Marlins
//19 => ID of New York Mets
//21 => ID of Philadelphia Phillies
//30 => ID of Washington Nationals
//6 => ID of Chicago Cubs
//7 => ID of Cincinnati Reds
//16 => ID of Milwaukee Brewers
//22 => ID of Pittsburgh Pirates
//26 => ID of St. Louis Cardinals
//1 => ID of Arizona Diamondbacks
//9 => ID of Colorado Rockies
//15 => ID of Los Angeles Dodgers
//23 => ID of San Diego Padres
//25 => ID of San Francisco Giants
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
//NOTE: Player and team names are purely cosmetic and will not be used when importing rosters from this file!
// Baltimore Orioles, ID = 3
128839,0,164,Cleveland (DSL) Guardians Goryl,Dominican Rookie League,Duran,Fernando,,21,2,4,2008,56,Dominican Republic,71432,Santo Domingo,4,185,173,2,1,11,0,0,0,0,44,14,22,51,19,47,46,15,25,56,21,50,162,76,133,188,118,199,2,1,2,52,42,52,48,125,23,137,119,162,135,403,332,5,7,1,142,71,42,9,3,36,54,73,3,4,1,98,79,98,200,0,0,0,0,0,0,0,0,0,6,550,.345,0,0,44,111,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,87,135,127,116,76,176,1.0112,362,106,0,0,1,0,124,0,0,0,0,0,0,354,0,0,345,0,384,0,0,0,0,0,0,0,76,,,,,8,11,eol
128900,0,8,CLE CPX,Intl Complex,Durrington,Neil,,9,30,12,2008,12,Australia,2254,Adelaide,4,182,166,1,1,4,0,0,0,0,111,104,27,138,164,21,103,100,25,135,159,20,303,253,148,343,427,116,14,0,1,108,90,99,89,100,11,25,9,25,9,141,9,15,15,30,1,1,57,8,3,73,54,65,111,1,1,40,41,87,0,0,38,88,0,0,0,0,0,0,1,550,.103,2,0,0,9,196,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,87,54,21,197,89,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,,,,,3,10,eol
128999,0,187,Cleveland (DSL) Guardians Mendoza,Dominican Rookie League,Leon,Edwin,,6,7,6,2008,56,Dominican Republic,43915,Las Matas de Santa Cruz,1,184,165,1,1,6,0,0,0,0,122,115,114,127,159,62,116,112,110,124,156,60,334,296,297,326,418,218,5,0,0,119,64,47,60,192,138,83,9,87,9,253,55,15,15,30,1,1,46,9,2,120,65,107,51,1,8,41,46,117,0,0,0,0,13,82,0,0,0,0,6,550,.118,2,0,1,9,197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,89,35,183,122,95,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,,8,11,eol
129053,0,8,CLE CPX,Intl Complex,Garica,Victor,,40,11,1,2009,210,Venezuela,47987,Maracaibo,5,184,167,3,1,4,0,0,0,0,143,134,121,124,148,142,149,139,131,129,154,147,401,361,331,333,410,395,12,0,0,119,95,76,85,119,17,113,9,112,9,297,13,15,15,30,1,1,40,7,3,89,80,50,67,4,4,30,62,70,0,0,0,82,0,0,0,0,0,0,1,550,.145,4,0,1,9,199,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,90,73,101,111,88,1,1.0323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,,,,3,7,eol
129062,0,8,CLE CPX,Intl Complex,Zanardi,Danny,,9,11,11,2008,210,Venezuela,17321,Caracas,4,184,172,1,2,11,0,0,0,0,47,2,20,60,17,59,47,2,19,56,16,58,165,26,106,203,101,214,3,0,0,6,1,1,1,150,6,154,79,129,72,359,237,9,4,2,81,194,46,9,3,37,33,149,3,7,3,87,83,110,200,0,0,0,0,0,0,0,0,0,1,550,.344,0,0,42,138,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,84,141,117,95,78,164,.9815,398,124,62,0,7,0,0,0,0,0,0,0,0,416,212,0,417,0,0,0,0,0,0,0,0,0,77,,,,,9,11,eol
129071,0,164,Cleveland (DSL) Guardians Goryl,Dominican Rookie League,Garcia,Luis,,14,29,6,2008,56,Dominican Republic,6309,Bajos de Haina,1,188,182,1,1,11,0,0,0,0,31,5,8,39,13,20,31,5,8,40,13,20,99,26,39,172,84,111,2,2,1,13,2,1,2,180,5,146,131,150,132,391,342,5,5,1,151,108,53,12,4,23,8,52,57,22,22,75,66,61,200,0,0,0,0,0,0,0,0,0,6,550,.327,0,0,35,109,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,39,40,78,86,98,192,1.0042,448,141,0,0,18,0,0,0,0,0,0,27,0,482,0,0,424,0,0,0,0,0,0,185,0,0,84,,,,,14,16,eol
129091,0,187,Cleveland (DSL) Guardians Mendoza,Dominican Rookie League,Moreno,Francisco,,9,30,4,2008,56,Dominican Republic,71432,Santo Domingo,1,186,178,1,1,11,0,0,0,0,35,2,3,54,19,25,35,2,3,53,18,25,121,26,48,195,113,129,3,1,0,16,6,4,1,119,5,110,53,128,57,313,200,5,5,1,77,167,45,8,4,24,19,103,1,1,1,95,86,123,200,0,0,0,0,0,0,0,0,0,6,550,.358,0,0,45,147,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,120,33,108,111,92,123,1.0233,250,94,0,0,3,0,101,0,0,0,0,0,0,247,0,0,218,0,264,0,0,0,0,0,0,0,69,,,,,2,8,eol
129120,0,8,CLE CPX,Intl Complex,Trevino,Hector,,16,18,7,2008,145,Panama,43895,Las Cumbres,1,184,172,1,1,8,0,0,0,0,108,94,97,146,152,55,103,92,94,141,145,55,323,262,271,386,403,216,5,0,2,46,48,43,47,97,8,18,2,17,2,111,2,15,15,30,1,1,60,2,3,33,35,108,26,3,6,98,117,63,0,0,0,0,0,0,26,200,28,0,1,550,.114,2,0,1,9,202,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,125,190,193,126,93,1,.9444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,,,1,2,eol
129146,0,8,CLE CPX,Intl Complex,Saldana,Miguel,,55,2,7,2008,56,Dominican Republic,70516,San Pedro de Macorís,5,192,186,1,1,11,0,0,0,0,38,10,20,65,17,33,37,10,19,60,16,32,146,51,106,210,100,168,1,0,1,24,14,1,14,52,13,168,158,169,158,439,414,6,2,2,132,57,53,5,3,52,48,108,14,4,1,78,85,101,200,0,0,0,0,0,0,0,0,0,1,550,.336,0,0,34,98,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,102,89,83,123,110,139,1.0008,263,143,0,0,2,0,0,144,0,0,0,0,0,333,0,0,326,0,0,334,0,0,0,0,0,0,81,,,,,7,5,eol
// Detroit Tigers, ID = 10
794,0,68,Erie SeaWolves,Eastern League,Baddoo,Akil,,60,16,8,1998,206,The United States,74078,Silver Spring,1,185,210,2,2,8,463,480,9,2,354,406,343,414,346,367,375,420,370,442,373,382,369,416,363,433,366,378,1,2,2,132,167,169,131,101,80,2,2,2,2,2,2,13,15,30,1,0,41,10,3,37,46,87,24,1,1,129,132,93,0,0,0,0,0,0,200,149,147,0,3,550,.243,26,4,12,62,125,1,1550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,109,140,152,103,100,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,baddoak01,baddoak01,baddoo000aki,,1,10,eol
969,0,10,Detroit Tigers,Major League Baseball,Lange,Alex,,55,2,10,1995,206,The United States,66644,Riverside,4,191,202,1,1,12,530,530,7,0,136,153,36,190,129,145,128,150,33,181,118,139,130,151,34,183,121,141,1,0,0,44,21,41,66,81,63,476,240,484,242,482,243,11,5,1,28,111,54,17,3,61,114,111,52,8,3,26,41,86,200,0,0,0,0,0,0,0,0,0,1,550,.230,0,0,8,81,137,11,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,107,103,150,134,100,463,1.0103,465,342,0,422,344,0,391,0,0,0,0,0,0,344,0,424,343,0,390,0,0,0,0,0,0,0,116,langeal01,langeal01,lange-000ale,@Lange_17,8,17,eol
995,0,46,Toledo Mud Hens,International League,Haseley,Adam,,40,12,4,1996,206,The United States,57649,Orlando,4,185,190,2,2,9,388,388,6,1,368,317,196,339,400,342,396,330,214,353,428,357,395,326,210,350,427,356,6,2,2,119,108,152,154,124,101,184,138,186,138,186,137,8,8,2,101,0,49,9,3,40,61,93,39,6,1,136,122,121,0,0,0,0,0,0,200,198,200,0,2,550,.241,20,3,4,40,97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,102,79,136,134,139,1,.9708,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,88,haselad01,haselad01,hasele000ada,@adamhaseley7,6,9,eol
1016,0,46,Toledo Mud Hens,International League,Faedo,Alex,,49,12,11,1995,206,The United States,78373,Tampa,4,196,228,1,1,12,341,358,5,3,191,85,31,102,237,161,183,82,29,94,225,158,186,83,30,96,228,159,3,2,2,32,41,21,40,35,10,407,372,439,386,427,382,4,5,1,71,111,44,12,3,61,111,89,55,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,2,550,.241,0,0,16,49,116,4,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,184,92,120,121,89,415,1.0394,417,370,410,0,332,0,0,0,0,0,0,0,0,375,411,0,335,0,0,0,0,0,0,0,0,0,140,faedoal01,faedoal01,faedo-000ale,@FaedoAlex,1,12,eol
1126,0,108,Detroit (FCL) Tigers,Florida Complex League,Lee,Zack,,48,5,12,2000,206,The United States,22822,Effingham,4,193,202,2,1,12,0,0,2,0,90,80,7,48,111,62,98,88,7,43,122,68,180,119,2,80,267,62,2,0,0,73,109,21,86,107,67,186,167,194,169,287,332,9,5,1,107,91,48,11,3,34,88,127,66,1,1,2,2,2,150,0,0,0,0,0,0,0,0,0,6,550,.304,0,0,36,96,66,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,132,58,90,91,105,246,1.0000,342,140,134,134,95,0,0,0,0,0,0,0,0,280,279,279,238,0,0,0,0,0,0,0,0,0,113,,,lee---004zac,,1,11,eol
1196,0,10,Detroit Tigers,Major League Baseball,Castellanos,Humberto,,54,3,4,1998,124,Mexico,79219,Tepatitlan,5,180,223,1,1,11,347,347,7,2,65,37,7,38,106,10,63,36,7,37,102,10,151,119,2,71,203,43,3,0,0,27,22,18,45,82,54,439,420,434,418,435,418,7,5,2,55,108,42,11,3,70,87,83,43,1,1,5,5,5,200,0,0,0,0,0,0,0,0,0,1,550,.261,0,0,15,41,99,7,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,101,65,95,85,95,331,.9951,322,308,0,231,187,264,0,0,0,0,0,0,0,302,0,231,187,267,0,0,0,0,0,0,0,0,113,castehu01,castehu01,castel001hum,,1,10,eol
1242,0,68,Erie SeaWolves,Eastern League,Graham,Peyton,,20,26,1,2001,206,The United States,85525,Waxahachie,4,191,187,1,1,6,0,0,3,0,317,354,231,369,368,253,304,293,169,354,353,241,406,406,402,359,373,429,12,0,0,152,108,166,159,141,107,2,2,2,2,2,2,1,1,1,1,0,1,10,3,128,125,123,109,1,1,129,115,122,0,0,0,150,150,200,50,100,50,0,3,550,.198,15,2,3,41,129,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,116,53,53,71,106,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,,,graham001pey,@PeytonGraham6,1,10,eol
1283,0,46,Toledo Mud Hens,International League,Guenther,Sean,,73,29,12,1995,206,The United States,4704,Atlanta,4,180,194,2,2,12,296,296,7,0,98,114,12,83,107,86,108,121,14,88,121,92,106,119,13,87,117,90,1,2,2,32,30,36,31,138,17,414,455,372,437,385,448,6,5,3,43,129,53,11,3,19,10,153,38,5,3,43,29,41,200,0,0,0,0,0,0,0,0,0,2,550,.267,0,0,16,36,87,6,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,73,92,127,104,122,312,.9528,312,149,170,0,170,0,207,0,0,0,0,0,0,149,168,0,169,0,206,0,0,0,0,0,0,0,115,guentse01,guentse01,guenth000sea,@theGUENshow,5,11,eol
1272,0,46,Toledo Mud Hens,International League,Gipson-Long,Sawyer,,66,12,12,1997,206,The United States,45797,Lithia Springs,4,193,223,1,1,12,194,211,5,1,111,107,19,77,111,110,110,106,19,77,110,109,110,106,19,77,110,109,3,1,1,28,19,31,37,173,5,377,432,370,430,373,430,6,11,2,91,48,59,12,3,16,86,150,23,1,4,38,76,44,200,0,0,0,0,0,0,0,0,0,2,550,.255,0,0,16,38,106,6,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,106,108,110,141,95,385,.9915,384,357,0,357,357,0,0,0,0,0,0,0,0,356,0,354,355,0,0,0,0,0,0,0,0,0,118,gipsosa01,gipsosa01,gipson000ale,@sawyergipson,1,12,eol
1313,0,68,Erie SeaWolves,Eastern League,Hernandez,Wilkel,,38,13,4,1999,210,Venezuela,17321,Caracas,1,191,194,1,1,12,0,0,9,0,90,122,30,71,92,82,90,122,30,71,92,82,90,122,30,71,92,82,1,0,0,30,31,22,37,104,17,376,355,394,355,415,372,7,5,3,66,89,44,14,3,59,98,79,60,1,7,2,2,2,200,0,0,0,0,0,0,0,0,0,3,550,.268,0,0,20,56,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,87,33,90,85,83,335,.8912,372,169,125,0,136,0,164,0,0,0,0,0,0,263,203,0,203,0,234,0,0,0,0,0,0,0,115,,,hernan006wil,,1,14,eol
1506,0,201,West Michigan Whitecaps,Midwest League,Johnson,Dom,,3,7,3,2001,206,The United States,22791,Edmond,1,175,186,1,1,8,0,0,3,0,335,332,282,344,339,337,310,328,199,303,302,324,342,353,243,368,354,336,10,0,0,134,141,166,139,150,56,2,7,2,7,2,17,13,15,30,1,0,42,2,3,115,96,106,85,4,2,159,98,102,0,0,0,0,0,0,200,200,200,0,4,550,.209,17,2,4,32,150,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,122,98,98,111,187,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,,,johnso004dom,@dominic6__,4,2,eol
12180,0,68,Erie SeaWolves,Eastern League,Misiaszek,Andrew,,21,24,8,1997,206,The United States,56727,Oceanside,4,188,213,1,2,12,0,0,6,0,103,91,28,103,120,82,103,91,28,103,120,82,103,91,28,103,120,82,2,0,0,34,20,33,41,108,12,415,319,385,311,392,312,6,9,1,38,116,52,12,3,19,35,80,36,1,4,29,30,31,200,0,0,0,0,0,0,0,0,0,3,550,.253,0,0,16,66,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,90,127,11,93,417,.9868,423,421,384,0,301,0,0,0,0,0,0,0,0,427,392,0,299,0,0,0,0,0,0,0,0,0,108,,,misias000and,@andrewmiz24,1,12,eol
19044,0,46,Toledo Mud Hens,International League,Bencomo,Edwuin,,17,14,4,1999,210,Venezuela,91220,Río Chico,1,188,202,1,1,12,0,0,7,0,112,116,100,82,87,138,112,116,100,82,87,138,114,116,100,82,89,138,0,1,1,30,28,25,44,77,42,406,447,401,445,420,475,11,11,1,47,100,48,11,3,44,65,75,55,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,2,550,.280,0,0,16,35,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,108,59,82,82,106,223,1.0000,384,133,0,133,85,0,0,0,0,0,0,0,0,393,0,355,318,0,0,0,0,0,0,0,0,0,120,,,bencom000edw,@EdwiMiguel,0,11,eol
19115,0,201,West Michigan Whitecaps,Midwest League,McIntosh,Blaine,,7,9,6,2001,206,The United States,59559,Pleasant View,1,193,182,2,2,8,0,0,4,0,191,263,169,314,175,218,204,280,177,332,182,237,285,361,382,373,228,327,7,0,0,80,90,140,108,106,98,2,2,2,2,2,2,13,15,30,1,0,45,2,4,67,53,61,40,5,7,134,115,109,0,0,0,0,0,0,75,150,100,0,4,550,.167,11,1,3,35,190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,14,183,160,88,102,1,1.0250,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,,,mcinto000bla,@blaine_McIntosh,5,2,eol
19191,0,10,Detroit Tigers,Major League Baseball,Carpenter,Kerry,,30,2,9,1997,206,The United States,24297,Eustis,4,188,221,2,1,9,418,418,6,0,390,422,424,337,374,407,407,432,445,356,396,417,404,430,440,357,397,414,7,2,2,95,50,104,98,79,56,2,2,2,2,2,2,13,15,30,1,0,43,2,3,37,39,80,25,1,2,100,105,128,0,0,0,0,0,0,200,0,200,0,1,550,.273,29,3,23,40,114,7,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,72,144,114,139,93,1,.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,carpeke01,carpeke01,carpen000ker,,1,2,eol
19204,0,10,Detroit Tigers,Major League Baseball,Brieske,Beau,,4,5,4,1998,206,The United States,18763,Chandler,4,191,202,1,1,11,495,495,6,0,124,98,30,44,138,110,120,96,29,42,131,108,119,91,29,43,133,103,1,0,0,32,23,34,44,133,21,412,381,444,394,430,388,6,5,1,63,77,45,16,3,56,20,95,5,1,3,119,63,29,200,0,0,0,0,0,0,0,0,0,1,550,.250,0,0,15,48,105,6,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,100,180,76,74,51,381,1.0545,379,314,240,0,282,0,239,0,0,0,0,0,0,310,236,0,277,0,236,0,0,0,0,0,0,0,129,briesbe01,briesbe01,briesk000bea,@bbexpress7,1,16,eol
19239,0,68,Erie SeaWolves,Eastern League,Bigbie,Justice,,8,24,1,1999,206,The United States,19312,Chesapeake,4,191,201,1,1,7,0,0,4,0,417,404,207,404,417,415,409,334,204,365,414,406,412,356,205,374,418,407,5,1,1,106,45,120,106,95,72,92,97,86,97,168,260,13,15,30,109,0,45,7,4,78,71,121,64,16,28,83,105,109,0,0,0,0,0,0,200,0,196,0,3,550,.254,23,3,4,45,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,89,127,81,137,91,1,.6754,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,,,bigbie000jus,@justice_bigbie,16,7,eol
19420,0,10,Detroit Tigers,Major League Baseball,Hanifee,Brenan,,75,29,5,1998,206,The United States,30771,Harrisonburg,4,196,217,1,1,11,89,89,7,0,105,89,25,78,95,113,103,88,25,77,93,112,103,88,25,77,93,112,0,1,1,35,19,35,51,63,42,391,445,424,460,408,451,5,7,2,59,102,61,16,3,65,88,85,45,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,1,550,.262,0,0,12,34,88,5,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,102,96,101,100,100,314,1.0414,313,123,159,0,123,123,189,0,0,0,0,0,0,122,158,0,122,122,188,0,0,0,0,0,0,0,114,hanifbr01,hanifbr01,hanife000bre,,0,16,eol
19516,0,10,Detroit Tigers,Major League Baseball,Ferguson,Caleb,,64,2,7,1996,206,The United States,86304,West Jefferson,4,191,227,1,2,13,1142,1142,9,1,156,137,32,105,107,191,153,133,30,102,100,187,154,134,31,103,102,188,2,1,1,29,37,30,25,94,65,508,379,495,374,504,377,11,7,1,30,64,53,14,3,33,24,75,20,3,6,150,27,66,200,0,0,0,0,0,0,0,0,0,1,550,.251,0,0,7,51,120,11,2760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,145,42,106,99,111,423,.9865,427,367,0,306,0,341,306,0,0,0,0,0,0,378,0,317,0,344,313,0,0,0,0,0,0,0,85,ferguca01,ferguca01,fergus000cal,@Im__Ferg,3,14,eol
19711,0,46,Toledo Mud Hens,International League,Holton,Jake,,32,2,3,1998,206,The United States,41977,Los Gatos,4,183,211,1,1,3,0,0,6,0,374,323,320,442,414,332,355,355,355,406,390,326,362,345,347,411,398,328,12,2,2,82,27,24,81,134,21,43,80,43,68,43,73,7,5,0,135,0,45,6,3,43,48,85,18,5,8,59,62,83,0,0,200,0,0,0,0,0,0,0,2,550,.237,21,2,11,55,110,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,110,200,119,112,180,1,1.2791,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,,,holton000jak,,5,6,eol
19930,0,46,Toledo Mud Hens,International League,Perez,Wenceel,,46,30,10,1999,56,Dominican Republic,5185,Azua,1,178,205,3,1,7,172,172,8,0,388,412,277,385,409,368,399,418,289,392,421,374,425,416,304,404,461,384,3,0,0,130,114,155,131,129,98,2,2,2,2,2,2,1,1,1,1,0,1,10,3,98,120,121,99,1,1,141,138,128,0,0,0,47,47,0,154,200,200,0,2,550,.249,28,4,7,47,99,3,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,105,114,128,166,114,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,perezwe01,perezwe01,perez-000wen,,1,10,eol
20477,0,10,Detroit Tigers,Major League Baseball,McKinstry,Zach,,39,29,4,1995,206,The United States,80442,Toledo,4,183,178,2,1,4,632,632,8,3,373,403,263,374,390,362,401,417,292,406,420,378,396,420,286,395,413,379,5,0,0,116,128,168,112,165,153,198,167,201,168,200,168,14,15,4,29,48,33,1,4,124,130,110,111,0,0,110,111,103,6,0,0,200,200,200,200,0,200,0,1,550,.247,27,4,7,49,102,5,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,139,103,123,114,121,86,1.0163,86,385,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,111,mckinza01,mckinza01,mckins000zac,@ZachCMU,0,1,eol
20675,0,10,Detroit Tigers,Major League Baseball,Foley,Jason,,68,1,11,1995,206,The United States,47690,Manhasset,4,193,216,1,1,12,566,566,9,1,56,58,27,58,59,40,54,56,25,56,55,39,54,56,25,56,56,39,1,0,0,61,67,21,94,100,22,444,422,491,437,472,437,4,3,1,27,112,57,17,3,76,111,78,55,1,1,47,54,114,200,0,0,0,0,0,0,0,0,0,1,550,.255,0,0,9,38,97,4,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,101,87,106,130,102,351,1.0837,351,142,184,0,142,0,200,0,0,0,0,0,0,142,184,0,141,0,201,0,0,0,0,0,0,0,108,foleyja01,foleyja01,foley-000jas,,1,17,eol
21062,0,46,Toledo Mud Hens,International League,Jimenez,Marco,,10,6,12,1999,56,Dominican Republic,69965,San Francisco de Macorís,1,180,239,1,1,12,0,0,8,0,102,85,30,112,125,74,102,85,30,112,125,74,100,80,30,112,120,74,3,0,0,42,32,40,55,72,82,418,267,464,284,444,272,7,11,1,43,82,52,17,3,57,99,71,64,0,9,45,51,95,200,0,0,0,0,0,0,0,0,0,2,550,.246,0,0,12,74,113,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,68,96,52,111,101,407,1.0500,405,296,255,0,189,0,252,0,0,0,0,0,0,288,254,0,186,0,252,0,0,0,0,0,0,0,119,,,jimene005mar,,0,17,eol
21238,0,46,Toledo Mud Hens,International League,Alfonzo,Eliezer,,20,23,9,1999,210,Venezuela,7134,Barcelona,5,178,156,3,1,2,0,0,8,0,402,283,265,258,484,291,389,261,284,280,486,239,430,300,284,342,489,358,3,1,1,104,21,21,108,109,29,5,2,5,2,5,2,13,15,30,1,0,48,10,3,49,50,85,25,129,121,107,87,118,0,200,0,0,0,0,0,0,0,0,2,550,.238,14,2,7,26,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,111,25,108,99,122,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,,alfonz002eli,,126,10,eol
